"snrdB","cl","pr"
"15990",-24,"6","5"
"15991",-24,"6","1"
"15992",-24,"6","5"
"15993",-24,"6","6"
"15994",-24,"6","5"
"15995",-24,"6","1"
"15996",-24,"6","2"
"15997",-24,"6","2"
"15998",-24,"6","2"
"15999",-24,"6","5"
"16000",-24,"6","3"
"16001",-23,"6","6"
"16002",-23,"6","5"
"16003",-23,"6","1"
"16004",-23,"6","6"
"16005",-23,"6","6"
"16006",-23,"6","3"
"16007",-23,"6","6"
"16008",-23,"6","4"
"16009",-23,"6","4"
"16010",-23,"6","3"
"16011",-23,"6","3"
"16012",-23,"6","4"
"16013",-23,"6","4"
"16014",-23,"6","2"
"16015",-23,"6","4"
"16016",-23,"6","2"
"16017",-23,"6","6"
"16018",-23,"6","5"
"16019",-23,"6","4"
"16020",-23,"6","5"
"16021",-23,"6","5"
"16022",-23,"6","6"
"16023",-23,"6","1"
"16024",-23,"6","3"
"16025",-23,"6","3"
"16026",-23,"6","6"
"16027",-23,"6","2"
"16028",-23,"6","3"
"16029",-23,"6","2"
"16030",-23,"6","4"
"16031",-23,"6","1"
"16032",-23,"6","4"
"16033",-23,"6","3"
"16034",-23,"6","3"
"16035",-23,"6","1"
"16036",-23,"6","1"
"16037",-23,"6","2"
"16038",-23,"6","5"
"16039",-23,"6","2"
"16040",-23,"6","5"
"16041",-23,"6","5"
"16042",-23,"6","5"
"16043",-23,"6","4"
"16044",-23,"6","6"
"16045",-23,"6","5"
"16046",-23,"6","1"
"16047",-23,"6","3"
"16048",-23,"6","1"
"16049",-23,"6","3"
"16050",-23,"6","2"
"16051",-23,"6","3"
"16052",-23,"6","5"
"16053",-23,"6","5"
"16054",-23,"6","4"
"16055",-23,"6","6"
"16056",-23,"6","3"
"16057",-23,"6","4"
"16058",-23,"6","2"
"16059",-23,"6","3"
"16060",-23,"6","3"
"16061",-23,"6","5"
"16062",-23,"6","4"
"16063",-23,"6","5"
"16064",-23,"6","6"
"16065",-23,"6","6"
"16066",-23,"6","5"
"16067",-23,"6","5"
"16068",-23,"6","1"
"16069",-23,"6","1"
"16070",-23,"6","4"
"16071",-23,"6","1"
"16072",-23,"6","6"
"16073",-23,"6","3"
"16074",-23,"6","6"
"16075",-23,"6","1"
"16076",-23,"6","1"
"16077",-23,"6","4"
"16078",-23,"6","1"
"16079",-23,"6","4"
"16080",-23,"6","1"
"16081",-23,"6","3"
"16082",-23,"6","4"
"16083",-23,"6","6"
"16084",-23,"6","3"
"16085",-23,"6","5"
"16086",-23,"6","6"
"16087",-23,"6","5"
"16088",-23,"6","1"
"16089",-23,"6","5"
"16090",-23,"6","4"
"16091",-23,"6","5"
"16092",-23,"6","5"
"16093",-23,"6","5"
"16094",-23,"6","1"
"16095",-23,"6","1"
"16096",-23,"6","3"
"16097",-23,"6","6"
"16098",-23,"6","6"
"16099",-23,"6","2"
"16100",-23,"6","4"
"16101",-23,"6","4"
"16102",-23,"6","1"
"16103",-23,"6","5"
"16104",-23,"6","4"
"16105",-23,"6","5"
"16106",-23,"6","1"
"16107",-23,"6","5"
"16108",-23,"6","3"
"16109",-23,"6","5"
"16110",-23,"6","1"
"16111",-23,"6","3"
"16112",-23,"6","1"
"16113",-23,"6","5"
"16114",-23,"6","3"
"16115",-23,"6","1"
"16116",-23,"6","5"
"16117",-23,"6","2"
"16118",-23,"6","1"
"16119",-23,"6","6"
"16120",-23,"6","4"
"16121",-23,"6","6"
"16122",-23,"6","1"
"16123",-23,"6","6"
"16124",-23,"6","3"
"16125",-23,"6","1"
"16126",-23,"6","4"
"16127",-23,"6","4"
"16128",-23,"6","1"
"16129",-23,"6","4"
"16130",-23,"6","3"
"16131",-23,"6","4"
"16132",-23,"6","4"
"16133",-23,"6","3"
"16134",-23,"6","5"
"16135",-23,"6","3"
"16136",-23,"6","1"
"16137",-23,"6","1"
"16138",-23,"6","2"
"16139",-23,"6","6"
"16140",-23,"6","2"
"16141",-23,"6","1"
"16142",-23,"6","3"
"16143",-23,"6","4"
"16144",-23,"6","2"
"16145",-23,"6","5"
"16146",-23,"6","2"
"16147",-23,"6","5"
"16148",-23,"6","6"
"16149",-23,"6","2"
"16150",-23,"6","1"
"16151",-23,"6","4"
"16152",-23,"6","4"
"16153",-23,"6","3"
"16154",-23,"6","1"
"16155",-23,"6","1"
"16156",-23,"6","4"
"16157",-23,"6","4"
"16158",-23,"6","3"
"16159",-23,"6","1"
"16160",-23,"6","3"
"16161",-23,"6","1"
"16162",-23,"6","1"
"16163",-23,"6","4"
"16164",-23,"6","1"
"16165",-23,"6","1"
"16166",-23,"6","6"
"16167",-23,"6","6"
"16168",-23,"6","5"
"16169",-23,"6","2"
"16170",-23,"6","6"
"16171",-23,"6","4"
"16172",-23,"6","1"
"16173",-23,"6","6"
"16174",-23,"6","2"
"16175",-23,"6","5"
"16176",-23,"6","5"
"16177",-23,"6","6"
"16178",-23,"6","4"
"16179",-23,"6","1"
"16180",-23,"6","3"
"16181",-23,"6","5"
"16182",-23,"6","1"
"16183",-23,"6","1"
"16184",-23,"6","3"
"16185",-23,"6","5"
"16186",-23,"6","2"
"16187",-23,"6","6"
"16188",-23,"6","6"
"16189",-23,"6","3"
"16190",-23,"6","4"
"16191",-23,"6","1"
"16192",-23,"6","4"
"16193",-23,"6","3"
"16194",-23,"6","2"
"16195",-23,"6","5"
"16196",-23,"6","1"
"16197",-23,"6","4"
"16198",-23,"6","1"
"16199",-23,"6","5"
"16200",-23,"6","1"
"16201",-22,"6","1"
"16202",-22,"6","1"
"16203",-22,"6","3"
"16204",-22,"6","1"
"16205",-22,"6","5"
"16206",-22,"6","3"
"16207",-22,"6","1"
"16208",-22,"6","5"
"16209",-22,"6","4"
"16210",-22,"6","4"
"16211",-22,"6","5"
"16212",-22,"6","4"
"16213",-22,"6","3"
"16214",-22,"6","1"
"16215",-22,"6","2"
"16216",-22,"6","4"
"16217",-22,"6","5"
"16218",-22,"6","4"
"16219",-22,"6","1"
"16220",-22,"6","5"
"16221",-22,"6","5"
"16222",-22,"6","3"
"16223",-22,"6","1"
"16224",-22,"6","1"
"16225",-22,"6","6"
"16226",-22,"6","4"
"16227",-22,"6","6"
"16228",-22,"6","4"
"16229",-22,"6","2"
"16230",-22,"6","1"
"16231",-22,"6","2"
"16232",-22,"6","1"
"16233",-22,"6","3"
"16234",-22,"6","3"
"16235",-22,"6","2"
"16236",-22,"6","1"
"16237",-22,"6","6"
"16238",-22,"6","3"
"16239",-22,"6","1"
"16240",-22,"6","6"
"16241",-22,"6","4"
"16242",-22,"6","5"
"16243",-22,"6","4"
"16244",-22,"6","6"
"16245",-22,"6","3"
"16246",-22,"6","5"
"16247",-22,"6","6"
"16248",-22,"6","4"
"16249",-22,"6","5"
"16250",-22,"6","5"
"16251",-22,"6","1"
"16252",-22,"6","1"
"16253",-22,"6","4"
"16254",-22,"6","6"
"16255",-22,"6","1"
"16256",-22,"6","3"
"16257",-22,"6","2"
"16258",-22,"6","4"
"16259",-22,"6","5"
"16260",-22,"6","2"
"16261",-22,"6","6"
"16262",-22,"6","5"
"16263",-22,"6","4"
"16264",-22,"6","1"
"16265",-22,"6","5"
"16266",-22,"6","1"
"16267",-22,"6","1"
"16268",-22,"6","3"
"16269",-22,"6","1"
"16270",-22,"6","6"
"16271",-22,"6","6"
"16272",-22,"6","3"
"16273",-22,"6","4"
"16274",-22,"6","4"
"16275",-22,"6","4"
"16276",-22,"6","2"
"16277",-22,"6","1"
"16278",-22,"6","6"
"16279",-22,"6","1"
"16280",-22,"6","2"
"16281",-22,"6","4"
"16282",-22,"6","4"
"16283",-22,"6","5"
"16284",-22,"6","5"
"16285",-22,"6","2"
"16286",-22,"6","3"
"16287",-22,"6","6"
"16288",-22,"6","5"
"16289",-22,"6","4"
"16290",-22,"6","1"
"16291",-22,"6","5"
"16292",-22,"6","1"
"16293",-22,"6","1"
"16294",-22,"6","5"
"16295",-22,"6","4"
"16296",-22,"6","1"
"16297",-22,"6","5"
"16298",-22,"6","5"
"16299",-22,"6","6"
"16300",-22,"6","1"
"16301",-22,"6","6"
"16302",-22,"6","1"
"16303",-22,"6","5"
"16304",-22,"6","3"
"16305",-22,"6","6"
"16306",-22,"6","4"
"16307",-22,"6","3"
"16308",-22,"6","4"
"16309",-22,"6","5"
"16310",-22,"6","5"
"16311",-22,"6","2"
"16312",-22,"6","5"
"16313",-22,"6","6"
"16314",-22,"6","1"
"16315",-22,"6","4"
"16316",-22,"6","1"
"16317",-22,"6","2"
"16318",-22,"6","3"
"16319",-22,"6","1"
"16320",-22,"6","6"
"16321",-22,"6","1"
"16322",-22,"6","1"
"16323",-22,"6","5"
"16324",-22,"6","6"
"16325",-22,"6","1"
"16326",-22,"6","6"
"16327",-22,"6","6"
"16328",-22,"6","1"
"16329",-22,"6","2"
"16330",-22,"6","1"
"16331",-22,"6","6"
"16332",-22,"6","5"
"16333",-22,"6","1"
"16334",-22,"6","1"
"16335",-22,"6","1"
"16336",-22,"6","5"
"16337",-22,"6","6"
"16338",-22,"6","4"
"16339",-22,"6","1"
"16340",-22,"6","5"
"16341",-22,"6","5"
"16342",-22,"6","1"
"16343",-22,"6","4"
"16344",-22,"6","1"
"16345",-22,"6","1"
"16346",-22,"6","6"
"16347",-22,"6","4"
"16348",-22,"6","1"
"16349",-22,"6","5"
"16350",-22,"6","4"
"16351",-22,"6","3"
"16352",-22,"6","4"
"16353",-22,"6","2"
"16354",-22,"6","3"
"16355",-22,"6","3"
"16356",-22,"6","3"
"16357",-22,"6","5"
"16358",-22,"6","2"
"16359",-22,"6","1"
"16360",-22,"6","5"
"16361",-22,"6","6"
"16362",-22,"6","1"
"16363",-22,"6","2"
"16364",-22,"6","3"
"16365",-22,"6","6"
"16366",-22,"6","5"
"16367",-22,"6","1"
"16368",-22,"6","3"
"16369",-22,"6","1"
"16370",-22,"6","5"
"16371",-22,"6","4"
"16372",-22,"6","2"
"16373",-22,"6","4"
"16374",-22,"6","1"
"16375",-22,"6","2"
"16376",-22,"6","6"
"16377",-22,"6","4"
"16378",-22,"6","3"
"16379",-22,"6","3"
"16380",-22,"6","2"
"16381",-22,"6","6"
"16382",-22,"6","4"
"16383",-22,"6","6"
"16384",-22,"6","3"
"16385",-22,"6","6"
"16386",-22,"6","3"
"16387",-22,"6","5"
"16388",-22,"6","1"
"16389",-22,"6","2"
"16390",-22,"6","6"
"16391",-22,"6","6"
"16392",-22,"6","6"
"16393",-22,"6","4"
"16394",-22,"6","2"
"16395",-22,"6","2"
"16396",-22,"6","6"
"16397",-22,"6","4"
"16398",-22,"6","3"
"16399",-22,"6","3"
"16400",-22,"6","3"
"16401",-21,"6","1"
"16402",-21,"6","6"
"16403",-21,"6","1"
"16404",-21,"6","5"
"16405",-21,"6","5"
"16406",-21,"6","1"
"16407",-21,"6","1"
"16408",-21,"6","1"
"16409",-21,"6","4"
"16410",-21,"6","4"
"16411",-21,"6","2"
"16412",-21,"6","6"
"16413",-21,"6","1"
"16414",-21,"6","1"
"16415",-21,"6","6"
"16416",-21,"6","2"
"16417",-21,"6","5"
"16418",-21,"6","1"
"16419",-21,"6","2"
"16420",-21,"6","4"
"16421",-21,"6","1"
"16422",-21,"6","1"
"16423",-21,"6","5"
"16424",-21,"6","2"
"16425",-21,"6","4"
"16426",-21,"6","5"
"16427",-21,"6","1"
"16428",-21,"6","3"
"16429",-21,"6","5"
"16430",-21,"6","5"
"16431",-21,"6","5"
"16432",-21,"6","6"
"16433",-21,"6","1"
"16434",-21,"6","1"
"16435",-21,"6","1"
"16436",-21,"6","5"
"16437",-21,"6","5"
"16438",-21,"6","4"
"16439",-21,"6","3"
"16440",-21,"6","6"
"16441",-21,"6","5"
"16442",-21,"6","1"
"16443",-21,"6","5"
"16444",-21,"6","6"
"16445",-21,"6","4"
"16446",-21,"6","1"
"16447",-21,"6","5"
"16448",-21,"6","1"
"16449",-21,"6","3"
"16450",-21,"6","4"
"16451",-21,"6","1"
"16452",-21,"6","5"
"16453",-21,"6","1"
"16454",-21,"6","2"
"16455",-21,"6","6"
"16456",-21,"6","6"
"16457",-21,"6","1"
"16458",-21,"6","2"
"16459",-21,"6","2"
"16460",-21,"6","1"
"16461",-21,"6","1"
"16462",-21,"6","4"
"16463",-21,"6","1"
"16464",-21,"6","4"
"16465",-21,"6","5"
"16466",-21,"6","5"
"16467",-21,"6","1"
"16468",-21,"6","1"
"16469",-21,"6","1"
"16470",-21,"6","5"
"16471",-21,"6","3"
"16472",-21,"6","6"
"16473",-21,"6","3"
"16474",-21,"6","1"
"16475",-21,"6","5"
"16476",-21,"6","1"
"16477",-21,"6","3"
"16478",-21,"6","2"
"16479",-21,"6","6"
"16480",-21,"6","5"
"16481",-21,"6","6"
"16482",-21,"6","5"
"16483",-21,"6","4"
"16484",-21,"6","2"
"16485",-21,"6","4"
"16486",-21,"6","2"
"16487",-21,"6","3"
"16488",-21,"6","3"
"16489",-21,"6","3"
"16490",-21,"6","6"
"16491",-21,"6","5"
"16492",-21,"6","2"
"16493",-21,"6","5"
"16494",-21,"6","6"
"16495",-21,"6","5"
"16496",-21,"6","5"
"16497",-21,"6","2"
"16498",-21,"6","3"
"16499",-21,"6","5"
"16500",-21,"6","1"
"16501",-21,"6","6"
"16502",-21,"6","2"
"16503",-21,"6","4"
"16504",-21,"6","5"
"16505",-21,"6","5"
"16506",-21,"6","3"
"16507",-21,"6","5"
"16508",-21,"6","6"
"16509",-21,"6","5"
"16510",-21,"6","3"
"16511",-21,"6","6"
"16512",-21,"6","5"
"16513",-21,"6","1"
"16514",-21,"6","5"
"16515",-21,"6","2"
"16516",-21,"6","1"
"16517",-21,"6","3"
"16518",-21,"6","4"
"16519",-21,"6","4"
"16520",-21,"6","5"
"16521",-21,"6","1"
"16522",-21,"6","1"
"16523",-21,"6","3"
"16524",-21,"6","4"
"16525",-21,"6","2"
"16526",-21,"6","5"
"16527",-21,"6","3"
"16528",-21,"6","5"
"16529",-21,"6","2"
"16530",-21,"6","1"
"16531",-21,"6","5"
"16532",-21,"6","1"
"16533",-21,"6","4"
"16534",-21,"6","6"
"16535",-21,"6","3"
"16536",-21,"6","2"
"16537",-21,"6","3"
"16538",-21,"6","1"
"16539",-21,"6","1"
"16540",-21,"6","6"
"16541",-21,"6","1"
"16542",-21,"6","2"
"16543",-21,"6","5"
"16544",-21,"6","3"
"16545",-21,"6","1"
"16546",-21,"6","5"
"16547",-21,"6","5"
"16548",-21,"6","1"
"16549",-21,"6","3"
"16550",-21,"6","4"
"16551",-21,"6","3"
"16552",-21,"6","3"
"16553",-21,"6","1"
"16554",-21,"6","4"
"16555",-21,"6","5"
"16556",-21,"6","5"
"16557",-21,"6","5"
"16558",-21,"6","2"
"16559",-21,"6","1"
"16560",-21,"6","2"
"16561",-21,"6","4"
"16562",-21,"6","5"
"16563",-21,"6","4"
"16564",-21,"6","5"
"16565",-21,"6","4"
"16566",-21,"6","1"
"16567",-21,"6","3"
"16568",-21,"6","6"
"16569",-21,"6","3"
"16570",-21,"6","5"
"16571",-21,"6","5"
"16572",-21,"6","6"
"16573",-21,"6","1"
"16574",-21,"6","4"
"16575",-21,"6","5"
"16576",-21,"6","3"
"16577",-21,"6","4"
"16578",-21,"6","3"
"16579",-21,"6","1"
"16580",-21,"6","5"
"16581",-21,"6","1"
"16582",-21,"6","6"
"16583",-21,"6","5"
"16584",-21,"6","4"
"16585",-21,"6","5"
"16586",-21,"6","6"
"16587",-21,"6","1"
"16588",-21,"6","1"
"16589",-21,"6","6"
"16590",-21,"6","3"
"16591",-21,"6","5"
"16592",-21,"6","6"
"16593",-21,"6","5"
"16594",-21,"6","5"
"16595",-21,"6","5"
"16596",-21,"6","4"
"16597",-21,"6","1"
"16598",-21,"6","1"
"16599",-21,"6","5"
"16600",-21,"6","5"
"16601",-20,"6","1"
"16602",-20,"6","2"
"16603",-20,"6","6"
"16604",-20,"6","3"
"16605",-20,"6","6"
"16606",-20,"6","4"
"16607",-20,"6","1"
"16608",-20,"6","5"
"16609",-20,"6","5"
"16610",-20,"6","5"
"16611",-20,"6","2"
"16612",-20,"6","3"
"16613",-20,"6","3"
"16614",-20,"6","3"
"16615",-20,"6","5"
"16616",-20,"6","5"
"16617",-20,"6","4"
"16618",-20,"6","3"
"16619",-20,"6","2"
"16620",-20,"6","5"
"16621",-20,"6","5"
"16622",-20,"6","1"
"16623",-20,"6","6"
"16624",-20,"6","1"
"16625",-20,"6","4"
"16626",-20,"6","5"
"16627",-20,"6","2"
"16628",-20,"6","5"
"16629",-20,"6","4"
"16630",-20,"6","1"
"16631",-20,"6","1"
"16632",-20,"6","1"
"16633",-20,"6","2"
"16634",-20,"6","1"
"16635",-20,"6","5"
"16636",-20,"6","3"
"16637",-20,"6","2"
"16638",-20,"6","1"
"16639",-20,"6","3"
"16640",-20,"6","4"
"16641",-20,"6","3"
"16642",-20,"6","2"
"16643",-20,"6","3"
"16644",-20,"6","1"
"16645",-20,"6","1"
"16646",-20,"6","1"
"16647",-20,"6","5"
"16648",-20,"6","6"
"16649",-20,"6","5"
"16650",-20,"6","1"
"16651",-20,"6","1"
"16652",-20,"6","5"
"16653",-20,"6","2"
"16654",-20,"6","5"
"16655",-20,"6","4"
"16656",-20,"6","5"
"16657",-20,"6","6"
"16658",-20,"6","1"
"16659",-20,"6","3"
"16660",-20,"6","5"
"16661",-20,"6","5"
"16662",-20,"6","1"
"16663",-20,"6","5"
"16664",-20,"6","1"
"16665",-20,"6","1"
"16666",-20,"6","3"
"16667",-20,"6","5"
"16668",-20,"6","5"
"16669",-20,"6","6"
"16670",-20,"6","1"
"16671",-20,"6","2"
"16672",-20,"6","1"
"16673",-20,"6","1"
"16674",-20,"6","4"
"16675",-20,"6","4"
"16676",-20,"6","1"
"16677",-20,"6","5"
"16678",-20,"6","5"
"16679",-20,"6","3"
"16680",-20,"6","1"
"16681",-20,"6","5"
"16682",-20,"6","4"
"16683",-20,"6","1"
"16684",-20,"6","1"
"16685",-20,"6","4"
"16686",-20,"6","2"
"16687",-20,"6","3"
"16688",-20,"6","1"
"16689",-20,"6","6"
"16690",-20,"6","5"
"16691",-20,"6","6"
"16692",-20,"6","4"
"16693",-20,"6","1"
"16694",-20,"6","5"
"16695",-20,"6","2"
"16696",-20,"6","4"
"16697",-20,"6","5"
"16698",-20,"6","5"
"16699",-20,"6","2"
"16700",-20,"6","3"
"16701",-20,"6","3"
"16702",-20,"6","6"
"16703",-20,"6","3"
"16704",-20,"6","3"
"16705",-20,"6","3"
"16706",-20,"6","5"
"16707",-20,"6","3"
"16708",-20,"6","5"
"16709",-20,"6","1"
"16710",-20,"6","1"
"16711",-20,"6","6"
"16712",-20,"6","1"
"16713",-20,"6","6"
"16714",-20,"6","6"
"16715",-20,"6","6"
"16716",-20,"6","5"
"16717",-20,"6","5"
"16718",-20,"6","5"
"16719",-20,"6","2"
"16720",-20,"6","1"
"16721",-20,"6","6"
"16722",-20,"6","6"
"16723",-20,"6","6"
"16724",-20,"6","4"
"16725",-20,"6","5"
"16726",-20,"6","2"
"16727",-20,"6","6"
"16728",-20,"6","3"
"16729",-20,"6","5"
"16730",-20,"6","2"
"16731",-20,"6","1"
"16732",-20,"6","1"
"16733",-20,"6","1"
"16734",-20,"6","1"
"16735",-20,"6","3"
"16736",-20,"6","5"
"16737",-20,"6","4"
"16738",-20,"6","6"
"16739",-20,"6","1"
"16740",-20,"6","1"
"16741",-20,"6","1"
"16742",-20,"6","3"
"16743",-20,"6","4"
"16744",-20,"6","4"
"16745",-20,"6","1"
"16746",-20,"6","5"
"16747",-20,"6","1"
"16748",-20,"6","3"
"16749",-20,"6","5"
"16750",-20,"6","5"
"16751",-20,"6","5"
"16752",-20,"6","1"
"16753",-20,"6","6"
"16754",-20,"6","5"
"16755",-20,"6","1"
"16756",-20,"6","2"
"16757",-20,"6","1"
"16758",-20,"6","6"
"16759",-20,"6","1"
"16760",-20,"6","5"
"16761",-20,"6","5"
"16762",-20,"6","4"
"16763",-20,"6","4"
"16764",-20,"6","1"
"16765",-20,"6","1"
"16766",-20,"6","3"
"16767",-20,"6","3"
"16768",-20,"6","1"
"16769",-20,"6","5"
"16770",-20,"6","5"
"16771",-20,"6","5"
"16772",-20,"6","4"
"16773",-20,"6","5"
"16774",-20,"6","1"
"16775",-20,"6","5"
"16776",-20,"6","6"
"16777",-20,"6","6"
"16778",-20,"6","1"
"16779",-20,"6","1"
"16780",-20,"6","3"
"16781",-20,"6","4"
"16782",-20,"6","6"
"16783",-20,"6","2"
"16784",-20,"6","2"
"16785",-20,"6","1"
"16786",-20,"6","5"
"16787",-20,"6","6"
"16788",-20,"6","5"
"16789",-20,"6","4"
"16790",-20,"6","3"
"16791",-20,"6","5"
"16792",-20,"6","4"
"16793",-20,"6","6"
"16794",-20,"6","3"
"16795",-20,"6","3"
"16796",-20,"6","4"
"16797",-20,"6","5"
"16798",-20,"6","4"
"16799",-20,"6","6"
"16800",-20,"6","2"
"16801",-19,"6","1"
"16802",-19,"6","1"
"16803",-19,"6","1"
"16804",-19,"6","1"
"16805",-19,"6","5"
"16806",-19,"6","5"
"16807",-19,"6","1"
"16808",-19,"6","1"
"16809",-19,"6","6"
"16810",-19,"6","2"
"16811",-19,"6","6"
"16812",-19,"6","3"
"16813",-19,"6","3"
"16814",-19,"6","2"
"16815",-19,"6","4"
"16816",-19,"6","5"
"16817",-19,"6","1"
"16818",-19,"6","2"
"16819",-19,"6","1"
"16820",-19,"6","1"
"16821",-19,"6","5"
"16822",-19,"6","1"
"16823",-19,"6","2"
"16824",-19,"6","6"
"16825",-19,"6","2"
"16826",-19,"6","5"
"16827",-19,"6","2"
"16828",-19,"6","4"
"16829",-19,"6","4"
"16830",-19,"6","3"
"16831",-19,"6","5"
"16832",-19,"6","5"
"16833",-19,"6","5"
"16834",-19,"6","6"
"16835",-19,"6","1"
"16836",-19,"6","4"
"16837",-19,"6","3"
"16838",-19,"6","3"
"16839",-19,"6","6"
"16840",-19,"6","6"
"16841",-19,"6","4"
"16842",-19,"6","5"
"16843",-19,"6","5"
"16844",-19,"6","1"
"16845",-19,"6","4"
"16846",-19,"6","1"
"16847",-19,"6","6"
"16848",-19,"6","2"
"16849",-19,"6","1"
"16850",-19,"6","4"
"16851",-19,"6","1"
"16852",-19,"6","4"
"16853",-19,"6","6"
"16854",-19,"6","5"
"16855",-19,"6","1"
"16856",-19,"6","2"
"16857",-19,"6","5"
"16858",-19,"6","1"
"16859",-19,"6","2"
"16860",-19,"6","5"
"16861",-19,"6","5"
"16862",-19,"6","5"
"16863",-19,"6","5"
"16864",-19,"6","5"
"16865",-19,"6","2"
"16866",-19,"6","5"
"16867",-19,"6","3"
"16868",-19,"6","1"
"16869",-19,"6","4"
"16870",-19,"6","5"
"16871",-19,"6","2"
"16872",-19,"6","5"
"16873",-19,"6","4"
"16874",-19,"6","5"
"16875",-19,"6","5"
"16876",-19,"6","1"
"16877",-19,"6","5"
"16878",-19,"6","1"
"16879",-19,"6","6"
"16880",-19,"6","5"
"16881",-19,"6","2"
"16882",-19,"6","4"
"16883",-19,"6","6"
"16884",-19,"6","5"
"16885",-19,"6","2"
"16886",-19,"6","6"
"16887",-19,"6","6"
"16888",-19,"6","6"
"16889",-19,"6","5"
"16890",-19,"6","1"
"16891",-19,"6","1"
"16892",-19,"6","6"
"16893",-19,"6","4"
"16894",-19,"6","5"
"16895",-19,"6","2"
"16896",-19,"6","5"
"16897",-19,"6","3"
"16898",-19,"6","5"
"16899",-19,"6","3"
"16900",-19,"6","1"
"16901",-19,"6","5"
"16902",-19,"6","1"
"16903",-19,"6","6"
"16904",-19,"6","1"
"16905",-19,"6","2"
"16906",-19,"6","2"
"16907",-19,"6","1"
"16908",-19,"6","3"
"16909",-19,"6","6"
"16910",-19,"6","3"
"16911",-19,"6","3"
"16912",-19,"6","6"
"16913",-19,"6","1"
"16914",-19,"6","6"
"16915",-19,"6","5"
"16916",-19,"6","2"
"16917",-19,"6","1"
"16918",-19,"6","2"
"16919",-19,"6","6"
"16920",-19,"6","4"
"16921",-19,"6","3"
"16922",-19,"6","1"
"16923",-19,"6","1"
"16924",-19,"6","2"
"16925",-19,"6","3"
"16926",-19,"6","3"
"16927",-19,"6","4"
"16928",-19,"6","2"
"16929",-19,"6","6"
"16930",-19,"6","2"
"16931",-19,"6","6"
"16932",-19,"6","5"
"16933",-19,"6","5"
"16934",-19,"6","5"
"16935",-19,"6","4"
"16936",-19,"6","5"
"16937",-19,"6","2"
"16938",-19,"6","1"
"16939",-19,"6","5"
"16940",-19,"6","1"
"16941",-19,"6","1"
"16942",-19,"6","6"
"16943",-19,"6","4"
"16944",-19,"6","4"
"16945",-19,"6","5"
"16946",-19,"6","5"
"16947",-19,"6","4"
"16948",-19,"6","2"
"16949",-19,"6","6"
"16950",-19,"6","1"
"16951",-19,"6","1"
"16952",-19,"6","3"
"16953",-19,"6","6"
"16954",-19,"6","2"
"16955",-19,"6","2"
"16956",-19,"6","6"
"16957",-19,"6","1"
"16958",-19,"6","5"
"16959",-19,"6","2"
"16960",-19,"6","1"
"16961",-19,"6","2"
"16962",-19,"6","6"
"16963",-19,"6","5"
"16964",-19,"6","2"
"16965",-19,"6","4"
"16966",-19,"6","6"
"16967",-19,"6","5"
"16968",-19,"6","1"
"16969",-19,"6","5"
"16970",-19,"6","1"
"16971",-19,"6","4"
"16972",-19,"6","4"
"16973",-19,"6","4"
"16974",-19,"6","1"
"16975",-19,"6","5"
"16976",-19,"6","1"
"16977",-19,"6","3"
"16978",-19,"6","6"
"16979",-19,"6","1"
"16980",-19,"6","2"
"16981",-19,"6","6"
"16982",-19,"6","5"
"16983",-19,"6","5"
"16984",-19,"6","5"
"16985",-19,"6","6"
"16986",-19,"6","5"
"16987",-19,"6","3"
"16988",-19,"6","3"
"16989",-19,"6","2"
"16990",-19,"6","4"
"16991",-19,"6","2"
"16992",-19,"6","2"
"16993",-19,"6","2"
"16994",-19,"6","2"
"16995",-19,"6","5"
"16996",-19,"6","3"
"16997",-19,"6","1"
"16998",-19,"6","5"
"16999",-19,"6","5"
"17000",-19,"6","5"
"17001",-18,"6","6"
"17002",-18,"6","2"
"17003",-18,"6","4"
"17004",-18,"6","5"
"17005",-18,"6","6"
"17006",-18,"6","3"
"17007",-18,"6","2"
"17008",-18,"6","1"
"17009",-18,"6","1"
"17010",-18,"6","6"
"17011",-18,"6","5"
"17012",-18,"6","1"
"17013",-18,"6","4"
"17014",-18,"6","4"
"17015",-18,"6","1"
"17016",-18,"6","1"
"17017",-18,"6","1"
"17018",-18,"6","1"
"17019",-18,"6","1"
"17020",-18,"6","3"
"17021",-18,"6","5"
"17022",-18,"6","3"
"17023",-18,"6","4"
"17024",-18,"6","4"
"17025",-18,"6","5"
"17026",-18,"6","5"
"17027",-18,"6","2"
"17028",-18,"6","1"
"17029",-18,"6","5"
"17030",-18,"6","6"
"17031",-18,"6","2"
"17032",-18,"6","3"
"17033",-18,"6","6"
"17034",-18,"6","5"
"17035",-18,"6","2"
"17036",-18,"6","5"
"17037",-18,"6","6"
"17038",-18,"6","5"
"17039",-18,"6","1"
"17040",-18,"6","1"
"17041",-18,"6","3"
"17042",-18,"6","5"
"17043",-18,"6","1"
"17044",-18,"6","6"
"17045",-18,"6","2"
"17046",-18,"6","5"
"17047",-18,"6","5"
"17048",-18,"6","1"
"17049",-18,"6","5"
"17050",-18,"6","4"
"17051",-18,"6","5"
"17052",-18,"6","5"
"17053",-18,"6","4"
"17054",-18,"6","6"
"17055",-18,"6","6"
"17056",-18,"6","1"
"17057",-18,"6","3"
"17058",-18,"6","1"
"17059",-18,"6","2"
"17060",-18,"6","5"
"17061",-18,"6","3"
"17062",-18,"6","3"
"17063",-18,"6","6"
"17064",-18,"6","6"
